"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"CG6567",0.722063311790136,0.0775882592576878,1,0.833,1,"CG6567"
"springer{}2141",0.722132557736185,0.0394142328101639,0.208,0,1,"springer{}2141"
"Uhg2",0.722152416567168,0.0495930030478506,0.958,0.625,1,"Uhg2"
"CG11334",0.722278098252748,-0.0361205117912857,1,1,1,"CG11334"
"EDTP",0.722283346058642,0.0569637990743921,1,1,1,"EDTP"
"Neu2",0.72230444056977,0.0254456894838428,0.5,0.167,1,"Neu2"
"CG42766",0.722517164508599,0.062749463861623,0.625,0.125,1,"CG42766"
"scramb1",0.722543605569212,-0.000478108644230257,1,1,1,"scramb1"
"Cyp28d2",0.722659407136285,-0.010331587626518,1,0.958,1,"Cyp28d2"
"Vrp1",0.722731633661863,0.0851581553432893,1,1,1,"Vrp1"
"CG8641",0.722859534377201,0.0736025068332059,1,1,1,"CG8641"
"Su(P)",0.722948966061195,8.23125479354481e-05,1,1,1,"Su(P)"
"CG2006",0.722985526791982,0.0172374079936422,1,0.875,1,"CG2006"
"CG14544",0.722986866900855,0.0189011539617576,0.583,0.208,1,"CG14544"
"CG12123",0.72312827472041,-0.0145238317800422,1,0.958,1,"CG12123"
"COX7A",0.723130239332068,-0.0343625022897784,1,1,1,"COX7A"
"Quasimodo{}3987",0.723274620184461,-0.0405516764085769,0.958,0.667,1,"Quasimodo{}3987"
"AstC",0.723311568377754,-0.0225249638480109,1,1,1,"AstC"
"e(y)2b",0.723379591663898,0.0507182258375334,0.292,0,1,"e(y)2b"
"TBCD",0.723387664452743,0.0521183710141271,1,1,1,"TBCD"
"DIP1",0.723586754004075,0.0801740361937553,1,1,1,"DIP1"
"X{}3138",0.723726081723848,0.0505085805644505,0.292,0,1,"X{}3138"
"Ptp61F",0.724116095086205,0.0371468417466145,1,1,1,"Ptp61F"
"PIG-L",0.724160923199574,0.0792286531636357,1,0.958,1,"PIG-L"
"CG30495",0.724180788450136,-0.00570291513247767,1,0.917,1,"CG30495"
"Stt3B",0.724342900214078,0.0511234684420421,1,1,1,"Stt3B"
"invader3{}1714",0.724510586267208,0.0548919779051773,1,0.833,1,"invader3{}1714"
"roo{}123",0.724878346748666,-0.015122021174879,1,0.917,1,"roo{}123"
"Wdr24",0.725238948404725,-0.0244881429927193,1,0.917,1,"Wdr24"
"CG15435",0.725333848699684,-0.0162806769822552,1,0.875,1,"CG15435"
"mRpL24",0.725424564620149,0.0716227972258849,1,0.833,1,"mRpL24"
"CG31441",0.725444044972421,0.0396078150210615,1,0.625,1,"CG31441"
"CNT2",0.726064475024491,0.0457642247706254,0.375,0.042,1,"CNT2"
"Grip71",0.726204322535254,0.0341564721240388,1,0.917,1,"Grip71"
"INE-1{}5542",0.726208591297155,0.0368031937485096,0.833,0.333,1,"INE-1{}5542"
"Ir56a",0.726231291303148,0.0244346371100548,1,0.625,1,"Ir56a"
"lncRNA:CR44898",0.726440138995599,0.0633623388283446,0.375,0,1,"lncRNA:CR44898"
"1360{}517",0.72661854466386,0.0497726145928477,0.292,0,1,"1360{}517"
"lncRNA:CR45381",0.726647188567128,-0.016114001366418,0.708,0.333,1,"lncRNA:CR45381"
"PEK",0.726674951883452,0.0722745957109012,1,1,1,"PEK"
"G5A{}2027",0.726696669357293,-0.0110461410743641,0.708,0.25,1,"G5A{}2027"
"CG4880",0.726708268025766,-0.0184769073691591,0.875,0.583,1,"CG4880"
"CG5270",0.726764404310655,-0.011635189605292,1,1,1,"CG5270"
"CG7079",0.72677912438996,0.0564963749803438,0.583,0.208,1,"CG7079"
"CG43446",0.72693816909,0.0399162105451998,0.542,0.083,1,"CG43446"
"Cr1a{}1159",0.726954550600786,0.051705763355077,0.375,0.042,1,"Cr1a{}1159"
"opa",0.726959789413648,0.08571383297663,1,1,1,"opa"
"Arfrp1",0.727083107718845,0.0048843665843048,1,0.833,1,"Arfrp1"
"CG11425",0.727335053447698,-0.00618502811542143,0.667,0.292,1,"CG11425"
"CG30414",0.727389838396621,0.0267198103077444,0.417,0.083,1,"CG30414"
"Pop2",0.727476218665348,0.0699019967665226,1,1,1,"Pop2"
"CG3847",0.727659162563796,0.0890751926079365,1,1,1,"CG3847"
"CG3062",0.727701829154214,0.0274571047208587,0.333,0.083,1,"CG3062"
"mdg3{}1283",0.728231662702485,-0.00689758333261725,0.875,0.542,1,"mdg3{}1283"
"CG8314",0.728866626741371,-0.0129981458064328,1,0.792,1,"CG8314"
"Ih",0.729275766719774,0.0395690282125694,1,1,1,"Ih"
"atl",0.729354257491405,0.0679503656786105,1,1,1,"atl"
"CG32069",0.729483020966566,0.0174763481925329,0.5,0.208,1,"CG32069"
"Dm88{}2197",0.729524443813289,0.0192721219656278,0.417,0.125,1,"Dm88{}2197"
"CG13138",0.729557684000045,0.0328882261555572,0.667,0.167,1,"CG13138"
"Coa7",0.729613953289616,0.0540750402545385,1,1,1,"Coa7"
"asRNA:CR45160",0.729976897808651,-0.0151514785935269,0.667,0.292,1,"asRNA:CR45160"
"INE-1{}RR43375",0.730134816388491,0.0962032825920263,0.583,0,1,"INE-1{}RR43375"
"297{}272",0.73024149369984,-0.0142756252387315,0.583,0.375,1,"297{}272"
"Spn55B",0.730520065199672,0.0288326021762462,0.875,0.333,1,"Spn55B"
"Cdc2rk",0.730811015998818,-0.0237335829931533,1,0.667,1,"Cdc2rk"
"CG6583",0.731109531019092,0.00540428774955437,1,0.958,1,"CG6583"
"asRNA:CR45968",0.731246785634779,0.0203625589171397,0.458,0.167,1,"asRNA:CR45968"
"CG7611",0.731258316718813,0.0260794716954965,1,1,1,"CG7611"
"CG42672",0.732146960648133,0.0225878692164322,1,1,1,"CG42672"
"Liprin-beta",0.732461505467464,0.0734862363622826,1,1,1,"Liprin-beta"
"p47",0.732724836348256,0.00102492293834988,1,0.875,1,"p47"
"Asciz",0.733012199169408,0.0657776552981275,1,0.792,1,"Asciz"
"lncRNA:CR45966",0.733096044931962,-0.0325909039529808,1,1,1,"lncRNA:CR45966"
"Pdi",0.733255817017483,0.0256553968992912,1,1,1,"Pdi"
"lncRNA:CR44127",0.733433847013128,0.0514137831767298,0.292,0.042,1,"lncRNA:CR44127"
"POSH",0.733438915485002,0.0621881340747064,1,1,1,"POSH"
"CG10561",0.73355756294105,0.0630002556846803,1,1,1,"CG10561"
"mRpL35",0.733929841640021,0.0330475243618844,0.958,0.708,1,"mRpL35"
"Smurf",0.73396705450407,0.0752226005870902,1,1,1,"Smurf"
"lncRNA:CR44610",0.734199172225943,0.0298192048164614,0.625,0.125,1,"lncRNA:CR44610"
"CG32638",0.734577443980064,0.0236229553035918,1,1,1,"CG32638"
"Hem",0.734615085185082,0.103238544217385,1,1,1,"Hem"
"Tc1{}1549",0.734723178432878,-0.00561075888151485,0.792,0.5,1,"Tc1{}1549"
"gypsy7{}4599",0.735065415563674,0.051171173177095,0.5,0.167,1,"gypsy7{}4599"
"CG5644",0.735098142432607,-0.0217506084857044,0.917,0.75,1,"CG5644"
"TTLL15",0.735109580445297,-0.0315450831965807,0.917,0.667,1,"TTLL15"
"Cp190",0.735129278560521,0.0182857312418253,1,1,1,"Cp190"
"IntS14",0.735195382331663,0.0160235994254174,1,0.625,1,"IntS14"
"CG12038",0.735625544980109,0.0646840634842274,1,1,1,"CG12038"
"lncRNA:CR45674",0.736044062659242,-0.0175301026034478,1,0.958,1,"lncRNA:CR45674"
"rempA",0.736333245375048,-0.0202855631630241,1,0.667,1,"rempA"
"Polr3I",0.736514649225615,0.0469426520370502,1,0.833,1,"Polr3I"
"CG13870",0.736576113699824,-0.0138750625509232,0.792,0.417,1,"CG13870"
"Cyp6g1",0.736581057144137,0.0282085012627187,0.958,0.583,1,"Cyp6g1"
"CG6845",0.736942818843507,0.0587769461631451,1,0.958,1,"CG6845"
"CG4853",0.7371243789262,0.0203182893221565,1,1,1,"CG4853"
"Cyp4g1",0.73712823507763,0.0327958518121454,0.917,0.5,1,"Cyp4g1"
"AstC-R1",0.737181157338961,0.0696857539633506,1,1,1,"AstC-R1"
"Map60",0.737264757149463,0.0835001831928142,1,1,1,"Map60"
"Roc2",0.737623343571651,0.0269778607930858,1,1,1,"Roc2"
"lqf",0.737665307581168,0.0587387227953626,1,1,1,"lqf"
"CG15286",0.737760720961947,-0.00767855529772632,1,0.708,1,"CG15286"
"Brca2",0.737897391963849,0.0671979683873012,1,1,1,"Brca2"
"asRNA:CR45943",0.738015117444057,0.0578383660823922,0.333,0,1,"asRNA:CR45943"
"blood{}856",0.738047573334956,0.0402613047317919,0.75,0.292,1,"blood{}856"
"Vps16B",0.738125879758603,0.0332071483911456,0.875,0.458,1,"Vps16B"
"asRNA:CR43944",0.738278578559312,0.0114485717409698,1,0.917,1,"asRNA:CR43944"
"Kcmf1",0.738375194607455,0.0214101539000596,1,1,1,"Kcmf1"
"CG13501",0.738407121835708,0.0460781698662762,0.208,0,1,"CG13501"
"asRNA:ASTR",0.738738815747717,-0.010428765705754,0.708,0.375,1,"asRNA:ASTR"
"drk",0.738993000437474,0.0533805363026154,1,1,1,"drk"
"sei",0.739455190295692,0.0830736311029824,1,1,1,"sei"
"Dtwd2",0.739534730125682,-0.042503856511908,1,0.75,1,"Dtwd2"
"Nct",0.739905575740919,0.0702310861137594,1,1,1,"Nct"
"lbm",0.739926417358553,-0.0239976506688491,0.792,0.375,1,"lbm"
"ASPP",0.740026162531827,0.0706204678556439,1,1,1,"ASPP"
"CG14817",0.740300765275954,-0.0258221005848629,0.917,0.625,1,"CG14817"
"INE-1{}5338",0.740402496635302,-0.00122717940402595,0.667,0.208,1,"INE-1{}5338"
"Cnep1r2",0.740490014918022,0.0836478354793417,1,0.917,1,"Cnep1r2"
"CG42633",0.740623550160312,-0.0122265492059741,0.542,0.25,1,"CG42633"
"CG10189",0.740651072118432,0.0229735516900869,0.958,0.667,1,"CG10189"
"CG4199",0.741198279518501,0.0429208374712386,1,1,1,"CG4199"
"Sumo",0.741315964786834,0.00547289721236144,1,1,1,"Sumo"
"CG31200",0.741356221741658,0.0318828322416849,0.875,0.25,1,"CG31200"
"flea{}4150",0.742204986914198,0.0672249644532652,1,1,1,"flea{}4150"
"gypsy12{}3306",0.742290399603487,0.0590594672204459,0.333,0,1,"gypsy12{}3306"
"Pka-R1",0.742299293125078,0.0344188951904838,1,1,1,"Pka-R1"
"CG7903",0.742368493409429,0.0748923209253443,1,1,1,"CG7903"
"CG4866",0.7424351283963,0.039016556926283,0.792,0.25,1,"CG4866"
"scro",0.74251250840935,0.0219493787040906,1,1,1,"scro"
"asRNA:CR45124",0.742563265728661,0.0719204416144352,0.583,0.125,1,"asRNA:CR45124"
"CG33107",0.74267795997656,-0.0213823747585238,1,0.833,1,"CG33107"
"Gpdh3",0.742912206410082,0.081763409712206,1,1,1,"Gpdh3"
"Tmhs",0.743131705788488,0.0506844761976168,0.375,0.042,1,"Tmhs"
"CG14304",0.74323794953287,0.0475399608976717,1,0.958,1,"CG14304"
"CG2321",0.743315965085478,0.0039272357509712,1,1,1,"CG2321"
"CG44249",0.743333802168938,-0.0264771003949571,1,1,1,"CG44249"
"CG46387",0.743543557387654,0.0684454103516767,0.625,0.083,1,"CG46387"
"INE-1{}3939",0.743543714501241,0.0614777851184076,0.542,0.125,1,"INE-1{}3939"
"CG10681",0.743624212388611,0.0265826477291302,0.958,0.625,1,"CG10681"
"G5A{}5097",0.743634628105911,0.0341229298082872,0.167,0,1,"G5A{}5097"
"KP78b",0.743878128351869,0.0746208067233045,1,1,1,"KP78b"
"roo{}1434",0.743915759302503,0.0517571414295861,1,0.75,1,"roo{}1434"
"Cbl",0.74412085342426,0.0700076270187833,1,1,1,"Cbl"
"CG3448",0.744123076975405,0.0335589673466572,0.708,0.208,1,"CG3448"
"CG13148",0.744135982231603,-0.0168858594486743,1,0.917,1,"CG13148"
"neb",0.744196841611159,0.0302358188859042,1,0.667,1,"neb"
"unc-4",0.744652369502462,0.0800564464319122,1,0.875,1,"unc-4"
"Pdh",0.74473734669946,0.0413114077458809,0.917,0.375,1,"Pdh"
"Mtr3",0.744885134029493,-0.019203625274268,0.917,0.458,1,"Mtr3"
"S-Lap5",0.745000837714784,0.0281301473997067,0.375,0.125,1,"S-Lap5"
"cGlr1",0.74518140714538,-0.0672153140051535,1,0.833,1,"cGlr1"
"asRNA:CR45104",0.74529145319882,0.0412907916774765,0.167,0,1,"asRNA:CR45104"
"ubl",0.745478614267096,0.0328101154214568,0.792,0.375,1,"ubl"
"Gcn2",0.745540787431755,0.0239261760523939,1,1,1,"Gcn2"
"Mef2",0.745835958905325,0.0372710511681706,1,1,1,"Mef2"
"eIF3l",0.745896753338805,0.0200078760681133,1,0.958,1,"eIF3l"
"wac",0.746020148492887,0.0593505218794466,0.792,0.333,1,"wac"
"fand",0.746288116578672,-0.0050108959828643,1,1,1,"fand"
"SmD1",0.746324255063645,0.0257394880028814,1,0.542,1,"SmD1"
"Sec6",0.746516950735504,-0.00277366193403861,1,1,1,"Sec6"
"toc",0.746971397868389,0.0589962957493442,1,1,1,"toc"
"CG14212",0.746975760175693,0.0568409009373507,0.417,0.042,1,"CG14212"
"asRNA:CR45132",0.747299862061326,0.0447605414954309,0.417,0.083,1,"asRNA:CR45132"
"CR43281",0.747314948869361,0.0666771318910087,1,1,1,"CR43281"
"sosie",0.747805753095211,0.000353002644964739,0.542,0.375,1,"sosie"
"GlcAT-S",0.747926313204103,0.0749158105726624,1,1,1,"GlcAT-S"
"c-cup",0.747936756800467,0.0361417258030228,0.5,0.125,1,"c-cup"
"Spn42Dd",0.74795004360442,0.0179434720812521,0.375,0.208,1,"Spn42Dd"
"HeT-A{}6256",0.747962820574064,0.0461045049123721,0.417,0.042,1,"HeT-A{}6256"
"lncRNA:CR43410",0.747989104810353,0.0333892721516564,0.167,0,1,"lncRNA:CR43410"
"CG42264",0.748040438871709,0.0378930057589866,0.833,0.375,1,"CG42264"
"fiz",0.748337322354402,0.0378737670968752,0.583,0.25,1,"fiz"
"INE-1{}1751",0.748465002409304,-0.010067456542548,1,1,1,"INE-1{}1751"
"azot",0.748476443139832,0.0328085383407046,0.167,0,1,"azot"
"Ser8",0.748476443139833,0.0375061652710453,0.125,0,1,"Ser8"
"Charon",0.748648838296914,-0.00505376558613868,1,0.875,1,"Charon"
"CG12877",0.748661521339911,0.00944494910561966,1,1,1,"CG12877"
"lncRNA:CR46084",0.748727780657523,0.00265353064669593,0.583,0.375,1,"lncRNA:CR46084"
"CG6523",0.749020915515264,-0.0103025268222119,1,0.625,1,"CG6523"
"Cog7",0.749029395360606,-0.00877979137521034,1,0.875,1,"Cog7"
"CG30099",0.749157608426108,0.0301016873392888,0.375,0.167,1,"CG30099"
"CG13409",0.749179512216417,-0.00143690126502127,1,1,1,"CG13409"
"CG6937",0.74920250499305,-0.00862701383046272,1,0.792,1,"CG6937"
"CG34043",0.74943328252239,0.0580256999559285,0.458,0.042,1,"CG34043"
"cert",0.749516490446085,-0.00195163360655037,1,1,1,"cert"
"Pbp49",0.749544868450412,0.0601063515225668,0.417,0,1,"Pbp49"
"RR51048",0.749794735877606,-0.00136914994336212,0.875,0.417,1,"RR51048"
"PK2-R2",0.749833926059489,0.0886700125542679,1,1,1,"PK2-R2"
"CG7639",0.750400491016741,0.0697734541008597,1,1,1,"CG7639"
"CR43670",0.750552390212794,0.0825744564274284,1,0.917,1,"CR43670"
"Hpd",0.750582850762498,0.0213422247944814,0.5,0.167,1,"Hpd"
"Dys",0.750767995592598,0.0573398154451339,1,1,1,"Dys"
"Pc",0.750956756558177,0.0524265547387945,1,1,1,"Pc"
"CG15706",0.751031748868529,0.0659729475234574,1,1,1,"CG15706"
"CG13175",0.751187274019096,-0.000269084196242719,1,0.958,1,"CG13175"
"hopper2{}442",0.75125669472452,0.00237494430826679,0.625,0.167,1,"hopper2{}442"
"CG4459",0.75136070756196,0.0344679875598741,0.958,0.708,1,"CG4459"
"CG8032",0.751390455916839,0.0704385290612473,1,1,1,"CG8032"
"CG13004",0.75143836973653,-0.0143958469288186,0.958,0.792,1,"CG13004"
"wash",0.751590753705355,-0.0288537751429518,1,0.875,1,"wash"
"AGO3",0.751717556641459,0.00811074186686978,1,1,1,"AGO3"
"CG15705",0.751811880212894,0.0170221625573266,0.458,0.208,1,"CG15705"
"CG42287",0.751938359716218,0.0614401480252882,0.625,0.208,1,"CG42287"
"Xxylt",0.752089091993137,0.0102424190267163,1,1,1,"Xxylt"
"Burdock{}783",0.752161705445239,0.0636161249592604,0.458,0,1,"Burdock{}783"
"LKRSDH",0.752166832384026,0.0855387827626535,1,1,1,"LKRSDH"
"Vti1a",0.752226696099539,0.0856128187800871,1,0.958,1,"Vti1a"
"Hr39",0.752352560751533,0.054486337143252,1,1,1,"Hr39"
"CG34117",0.7526573639445,0.0337841568247752,0.958,0.583,1,"CG34117"
"lncRNA:CR43493",0.752755902069653,-0.0228315228952791,1,0.875,1,"lncRNA:CR43493"
"CG5050",0.752830353756518,0.0773144809718218,1,0.625,1,"CG5050"
"Bet3",0.752995306769779,0.0659826188047519,1,1,1,"Bet3"
"ckn",0.753052740490637,0.0328506311892195,1,1,1,"ckn"
"GAA1",0.753129086496249,0.0665225498914004,1,0.833,1,"GAA1"
"lncRNA:CR43966",0.753147541598716,0.0484568494164348,0.625,0.167,1,"lncRNA:CR43966"
"asRNA:CR44228",0.753314986611219,0.0505396749287863,0.917,0.5,1,"asRNA:CR44228"
"Npl4",0.753335846646231,0.0675047822860284,1,1,1,"Npl4"
"Ac76E",0.753376033316558,0.0260212949197971,1,1,1,"Ac76E"
"alpha-PheRS",0.753415146457838,-0.0489593068550613,0.958,0.625,1,"alpha-PheRS"
"tex",0.75349296714659,0.0237986098302221,0.708,0.292,1,"tex"
"DCTN6-p27",0.753714129185869,0.0259404237422451,0.958,0.667,1,"DCTN6-p27"
"INE-1{}4740",0.753750267872871,0.0599867043383169,0.708,0.167,1,"INE-1{}4740"
"Rt1a{}743",0.753879181799484,0.0312417497148685,0.5,0.083,1,"Rt1a{}743"
"CG32187",0.753925010356191,0.0615466237247664,1,0.708,1,"CG32187"
"CG12320",0.754149760856903,0.0749248168294305,1,0.75,1,"CG12320"
"asRNA:CR44106",0.754432668120429,0.0471344456806015,0.417,0.083,1,"asRNA:CR44106"
"ATPsynCF6L",0.754461494901747,0.0538008458721229,1,1,1,"ATPsynCF6L"
"cype",0.75450765427556,-0.000907512154970203,1,1,1,"cype"
"asRNA:CR43426",0.754515196150392,0.038990814122283,1,0.917,1,"asRNA:CR43426"
"CG7135",0.754813275537373,0.0286091672800142,0.5,0.125,1,"CG7135"
"ArfGAP3",0.754825999129471,0.0102912944780917,1,1,1,"ArfGAP3"
"Quasimodo{}4613",0.755011737131597,0.0486199578863831,0.25,0,1,"Quasimodo{}4613"
"Tc3{}3424",0.755052593175969,0.036885786296426,0.708,0.25,1,"Tc3{}3424"
"asRNA:CR46067",0.755472588919136,0.0286323669070896,0.792,0.417,1,"asRNA:CR46067"
"EndoG",0.755476738335636,0.0363339634742097,0.917,0.5,1,"EndoG"
"CG2790",0.755785108593543,-0.00129487678816131,1,1,1,"CG2790"
"INE-1{}2092",0.755899680375363,0.0509951606332946,0.417,0.042,1,"INE-1{}2092"
"Polr1B",0.755992345769515,0.0489096153935082,1,0.75,1,"Polr1B"
"CG11077",0.755993714625986,0.0464474177878618,1,0.75,1,"CG11077"
"mRpL9",0.756106851952093,-0.0357813712273822,1,0.833,1,"mRpL9"
"ACOX1",0.756377983712512,0.0651506076462978,1,0.958,1,"ACOX1"
"CG42566",0.756644637607567,0.00413241217413773,0.667,0.167,1,"CG42566"
"omd",0.756650758049868,-0.0109320731673206,1,1,1,"omd"
"zetaCOP",0.756651882421253,-0.0167587332135257,1,0.875,1,"zetaCOP"
"GAPsec",0.75673542938777,-0.00670019182673398,1,0.958,1,"GAPsec"
"CG32473",0.756743105298292,0.0512334386099971,1,1,1,"CG32473"
"CG14695",0.756809573419353,-0.0160902536752543,0.958,0.583,1,"CG14695"
"CG43647",0.756837511937929,0.0620980364904113,0.583,0.125,1,"CG43647"
"knon",0.756842800876304,0.0101999070674212,0.667,0.292,1,"knon"
"AlkB",0.757258914685757,0.0273641509605227,0.958,0.625,1,"AlkB"
"Hsc70-5",0.757530564997998,0.0293385460183888,1,1,1,"Hsc70-5"
"CG1492",0.757578180609057,-0.0176246163773479,1,0.917,1,"CG1492"
"Gr9a",0.757750493590686,0.0602193068660268,0.333,0,1,"Gr9a"
"Lsm10",0.757879431889021,0.0188666287565242,0.5,0.167,1,"Lsm10"
"CG42697",0.758006717323106,0.0694402915417323,0.583,0.083,1,"CG42697"
"PpY-55A",0.758135469541016,-0.0142139877037133,0.708,0.292,1,"PpY-55A"
"LUBEL",0.758527158178575,0.0129177944084615,0.583,0.208,1,"LUBEL"
"Schip1",0.758823041436103,0.0241087071458943,1,1,1,"Schip1"
"Alp4",0.758948888629882,-0.00955299347911343,0.75,0.542,1,"Alp4"
"spok",0.75914291374866,-0.0217174174029662,0.875,0.667,1,"spok"
"Tom7",0.759205298747577,0.0520965431046672,1,0.792,1,"Tom7"
"Rab11",0.759214989247768,0.0281059821451297,1,1,1,"Rab11"
"Wnt6",0.759282954941574,0.0353151669178726,1,1,1,"Wnt6"
"CROT",0.759385876793347,0.0405927282147145,1,1,1,"CROT"
"CG10674",0.759491765458142,-0.019815854943082,0.833,0.417,1,"CG10674"
"Dh44-R2",0.759918122868839,0.057768794179685,1,1,1,"Dh44-R2"
"CG42288",0.760066309529678,0.0344163264077162,0.875,0.5,1,"CG42288"
"CG17568",0.760144610875565,0.0217478257696482,1,1,1,"CG17568"
"CG33514",0.760320025080692,-0.000881574339602231,0.542,0.208,1,"CG33514"
"F{}994",0.760462425004733,0.0530738284673262,0.583,0.125,1,"F{}994"
"GstZ2",0.760906521941452,0.0757443077821676,1,1,1,"GstZ2"
"ND-23",0.761633481098261,0.0572132746352341,1,1,1,"ND-23"
"mnb",0.761648216123509,0.0378662943312826,1,1,1,"mnb"
"CG30428",0.761715214671434,0.0587473512073349,1,1,1,"CG30428"
"sac",0.76179248803331,0.0556406718418021,0.375,0.042,1,"sac"
"INE-1{}4857",0.761828663290852,0.0160988686388714,0.542,0.25,1,"INE-1{}4857"
"CG7130",0.762013422335511,0.0502560378296195,0.458,0.042,1,"CG7130"
"Top3beta",0.76207813238896,0.00822617990093155,1,1,1,"Top3beta"
"INPP5E",0.762195144663501,0.0868563294192084,1,1,1,"INPP5E"
"Max{}6605",0.762231359823865,0.0220142019767513,0.958,0.917,1,"Max{}6605"
"CG45603",0.762287037506462,0.0503893803875579,0.875,0.5,1,"CG45603"
"CG31077",0.762322217313377,-0.0309163156285122,1,0.833,1,"CG31077"
"lncRNA:CR44410",0.762376573675735,0.0523795391523674,0.625,0.167,1,"lncRNA:CR44410"
"Rcd7",0.762624169590553,-0.0201556165411354,1,0.75,1,"Rcd7"
"CG15209",0.762706426924692,0.0413203762414547,0.958,0.708,1,"CG15209"
"CG17385",0.762998098262404,0.0539833441926802,1,0.958,1,"CG17385"
"roo{}965",0.763064095406531,0.0527570767131671,1,0.833,1,"roo{}965"
"CG14763",0.763082098024725,0.00526189137597832,0.625,0.292,1,"CG14763"
"Lfg",0.763440458713639,0.053330345401327,0.583,0.125,1,"Lfg"
"CG4576",0.763572353915239,0.0358239870376575,0.458,0.125,1,"CG4576"
"CR12460",0.76368248039911,-0.025952250793245,0.833,0.5,1,"CR12460"
"morgue",0.76375623422371,0.08104163009398,1,1,1,"morgue"
"eIF6",0.764239837530357,0.0115476681445665,1,1,1,"eIF6"
"PVRAP",0.764542876212606,0.0610340517918542,1,1,1,"PVRAP"
"Chchd3",0.764776284226107,0.0746618464195552,1,1,1,"Chchd3"
"Golgin84",0.765417708343936,0.0644434923424604,1,0.875,1,"Golgin84"
"CG15923",0.765581467798098,0.0181304202792001,0.958,0.625,1,"CG15923"
"asRNA:CR43767",0.765763970050922,0.0277796698810437,1,0.875,1,"asRNA:CR43767"
"asRNA:CR43786",0.765840879376563,-0.015629520435076,0.625,0.25,1,"asRNA:CR43786"
"Prosbeta3",0.76588756126723,0.00665405826289511,0.958,0.5,1,"Prosbeta3"
"asRNA:CR45195",0.766036852233284,0.0644946729771796,0.542,0.125,1,"asRNA:CR45195"
"Vha14-1",0.766664584213968,0.0599365744724545,1,1,1,"Vha14-1"
"CG33137",0.766811278717263,0.0380822305068156,0.875,0.375,1,"CG33137"
"tub",0.767062506330222,-0.0101691533848194,1,0.958,1,"tub"
"Ir25a",0.767284117748233,-0.015075378212237,0.667,0.375,1,"Ir25a"
"nol",0.767530648975475,-0.0239331485572016,0.958,0.792,1,"nol"
"NC2beta",0.767678544754398,0.0452998370846203,1,0.583,1,"NC2beta"
"CG30395",0.768513868042559,0.0478351494877485,0.417,0.083,1,"CG30395"
"Dhps",0.768568167530945,-0.0215048652397165,1,0.958,1,"Dhps"
"lncRNA:CR45522",0.768726436748706,0.00208771194478885,0.417,0.25,1,"lncRNA:CR45522"
"scaf",0.768899765639717,0.0158300400454143,0.917,0.5,1,"scaf"
"CG18268",0.769187309537365,0.0522507220890502,1,0.917,1,"CG18268"
"CG34179",0.769217805298319,-0.00976787178220917,0.75,0.542,1,"CG34179"
"CG9368",0.76946308429657,0.0638954037783175,1,1,1,"CG9368"
"Doc2{}5179",0.769721088142244,0.0651280807841155,1,0.583,1,"Doc2{}5179"
"Arl6IP1",0.769817511878353,0.0667470745389176,1,1,1,"Arl6IP1"
"Hmgcr",0.769970050683441,0.0585393670122489,1,1,1,"Hmgcr"
"CG11899",0.770124194146067,0.0338689500453873,0.333,0.083,1,"CG11899"
"CAP",0.770194534936975,0.0722506825773864,1,1,1,"CAP"
"eIF3a",0.770305620053074,0.00272149052227122,1,1,1,"eIF3a"
"eRF1",0.770350362544874,0.0276876157550615,1,1,1,"eRF1"
"lncRNA:CR44450",0.770444903893307,0.0422657944736828,0.125,0,1,"lncRNA:CR44450"
"SmD3",0.770790315961406,-0.0350396453708859,1,0.875,1,"SmD3"
"CG1785",0.771014155353711,0.0733475527124319,1,0.792,1,"CG1785"
"asRNA:CR45469",0.771050324788388,0.020959543619167,0.958,0.667,1,"asRNA:CR45469"
"INE-1{}2067",0.771157982021649,0.000390214673993583,0.958,0.667,1,"INE-1{}2067"
"uif",0.771230575966818,0.0421004198849166,0.792,0.583,1,"uif"
"CG42518",0.771577334979797,0.0038599330233624,1,1,1,"CG42518"
"G{}2573",0.771603141019413,0.0462036201992548,0.292,0.083,1,"G{}2573"
"CG14881",0.771706010897668,-0.0162582239070748,0.833,0.583,1,"CG14881"
"CG15456",0.771713580899519,0.0499392047967078,0.917,0.542,1,"CG15456"
"CG14174",0.77178827073399,-0.0252437021094076,0.625,0.375,1,"CG14174"
"CG5612",0.771805634271524,0.0571434112803928,0.833,0.333,1,"CG5612"
"CG9752",0.771899897851866,0.0543975908041237,0.5,0.042,1,"CG9752"
"CG5112",0.771981393348733,0.0665105100262364,1,0.958,1,"CG5112"
"CG10513",0.772123716912991,-0.0199573764531795,0.875,0.458,1,"CG10513"
"CG12446",0.772279050393499,0.0175773985376502,0.458,0.167,1,"CG12446"
"INE-1{}6101",0.772438769601418,0.0600275641947619,0.292,0,1,"INE-1{}6101"
"X{}113",0.772559938322438,0.056120480316892,0.333,0,1,"X{}113"
"CG7332",0.772600188260716,0.0588256007532346,1,1,1,"CG7332"
"CG8839",0.772631922883291,0.0853400268525757,1,1,1,"CG8839"
"Rt1a{}3070",0.772777302332246,0.0504878591759264,0.25,0.042,1,"Rt1a{}3070"
"Fife",0.772792832396539,0.0388768756705562,1,1,1,"Fife"
"euc",0.772954256792564,-0.00430985136970641,0.708,0.25,1,"euc"
