"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"S{}967",0.000724327586564476,-0.223081047582372,0.208,0.625,1,"S{}967"
"RpS30",0.000725143789900505,-0.278171342329737,1,1,1,"RpS30"
"eya",0.000730570267421447,0.454045054537779,1,1,1,"eya"
"CG5418",0.000731262519314913,-0.228910440126841,0.208,0.625,1,"CG5418"
"LpR1",0.000738921134694702,0.259198293547925,1,1,1,"LpR1"
"CG4174",0.000741461726752669,0.389013279972082,1,1,1,"CG4174"
"Rgk3",0.000745031423537534,0.24631936790367,1,1,1,"Rgk3"
"CG12204",0.000746346005414509,-0.308733758121607,1,1,1,"CG12204"
"CG13551",0.000749994189218762,-0.24007954455319,1,1,1,"CG13551"
"CG17931",0.000750585973514536,0.384936905656351,1,1,1,"CG17931"
"sbb",0.000751271766068934,-0.0474025608214248,1,1,1,"sbb"
"CG18081",0.000775826558777586,0.477968930270563,1,0.875,1,"CG18081"
"copia{}RR48341",0.000780509709401767,0.481292431982324,0.958,0.708,1,"copia{}RR48341"
"CG5001",0.000783343150528826,-0.3336584024097,1,1,1,"CG5001"
"asRNA:CR44984",0.000784046444260561,-0.239005670198408,0.167,0.5,1,"asRNA:CR44984"
"DIP-lambda",0.000790334406725258,-0.190440502082751,1,1,1,"DIP-lambda"
"Dysb",0.000791737927679716,0.369624987190802,0.958,0.542,1,"Dysb"
"Cht5",0.00079239020605574,-0.652205396316338,0.25,0.542,1,"Cht5"
"Argk1",0.000794763831052346,0.202333530201592,1,1,1,"Argk1"
"Ubr3",0.00079479895495889,-0.063919250106324,1,1,1,"Ubr3"
"Sarm",0.000796827525534253,0.22535855438261,1,1,1,"Sarm"
"CG17328",0.000829656090006977,0.41782616626658,1,0.792,1,"CG17328"
"Ugt50B3",0.000834188153645381,-0.332031115044471,0.875,0.917,1,"Ugt50B3"
"CG34174",0.000834343027514016,0.286467382506457,0.833,0.125,1,"CG34174"
"CG34031",0.000835108340759794,-0.268622485818046,1,1,1,"CG34031"
"CG8303",0.000836181773302575,-0.255161054200351,0.208,0.625,1,"CG8303"
"CG42237",0.00084574456862434,-0.230036961353046,0.167,0.542,1,"CG42237"
"Ir41a",0.000849716659568981,-0.26896050823563,1,1,1,"Ir41a"
"Dso2",0.000852465974698348,-0.328895178725545,0.375,0.792,1,"Dso2"
"aralar1",0.000858171797679744,-0.150908536862332,1,1,1,"aralar1"
"mthl1",0.00086239699580696,0.34850927591253,1,1,1,"mthl1"
"Amph",0.00086994675820259,0.235807889295912,1,1,1,"Amph"
"spdi",0.000870104132242007,-0.0876688558365839,1,1,1,"spdi"
"Tep2",0.000870788894024713,-0.39232655899223,1,1,1,"Tep2"
"cac",0.000870884980173926,0.176752334082328,1,1,1,"cac"
"Dyrk2",0.000881525431440535,0.207873371960257,1,1,1,"Dyrk2"
"lncRNA:CR46064",0.000890299774303649,0.398545295711993,1,1,1,"lncRNA:CR46064"
"numb",0.000891715031006749,0.253821812206272,1,1,1,"numb"
"S{}447",0.000894197904471053,0.422948890304945,1,1,1,"S{}447"
"Rcd-1",0.000895637649413599,-0.308296611726357,1,1,1,"Rcd-1"
"AP-1-2beta",0.000906863637359371,-0.276560647304858,1,1,1,"AP-1-2beta"
"CG32548",0.000907884996384542,-0.323993360317594,0.792,0.875,1,"CG32548"
"RpL35A",0.00090978229809221,-0.287992145628318,1,1,1,"RpL35A"
"Etl1",0.000912759546233853,0.421717566723095,1,1,1,"Etl1"
"TfIIFalpha",0.000925405020967406,-0.351648460726145,1,1,1,"TfIIFalpha"
"ics",0.000926319585281605,0.38108815968821,1,1,1,"ics"
"nAChRbeta3",0.000933010821017296,-0.240025651780828,0.292,0.542,1,"nAChRbeta3"
"Ric",0.000936515449203855,0.235001618662506,1,1,1,"Ric"
"endos",0.000942809853340968,0.385778511917429,1,1,1,"endos"
"dpr6",0.000944040102574948,-0.0743096388920979,1,1,1,"dpr6"
"Tsp97E",0.000945725998064838,0.284082882284203,1,1,1,"Tsp97E"
"CG7990",0.000945729007391814,0.297358822881507,1,1,1,"CG7990"
"mxc",0.000949993162991236,-0.224949912925388,1,1,1,"mxc"
"smog",0.000960422843283638,0.173722416732867,1,1,1,"smog"
"Idgf1",0.000960982855517867,-0.258271768926096,0.167,0.542,1,"Idgf1"
"PolG2",0.000961690422719589,0.420037849836632,1,1,1,"PolG2"
"Daao1",0.000965775489631396,-0.326434044621441,1,0.958,1,"Daao1"
"homer",0.000972382956465223,0.308047553825441,1,1,1,"homer"
"rin",0.000983057517827552,-0.0876977946765178,1,1,1,"rin"
"CG10098",0.00098364721017428,0.419033704198149,1,1,1,"CG10098"
"CG9170",0.000985305708209047,-0.165623934322976,1,1,1,"CG9170"
"CG9784",0.000989018175867776,0.370923187754281,1,1,1,"CG9784"
"Mal-B2",0.000999913390045313,-0.49079417595639,1,1,1,"Mal-B2"
"lncRNA:CR44506",0.00100019860813109,0.39176275108082,1,1,1,"lncRNA:CR44506"
"BicD",0.00100226073618818,0.221410868069659,1,1,1,"BicD"
"Pura",0.00101815871333963,-0.227565244733718,1,1,1,"Pura"
"DIP-kappa",0.001018468386263,0.295655040407544,1,1,1,"DIP-kappa"
"GlcAT-S",0.00101909760113541,0.302381411095867,1,1,1,"GlcAT-S"
"CG9967",0.00101933908322788,-0.164218204160593,1,1,1,"CG9967"
"CG12056",0.00102191832209314,-0.342778894839536,0.833,0.917,1,"CG12056"
"CAH1",0.00102667073603227,0.305510172093337,1,1,1,"CAH1"
"Tom40",0.00102809513486138,0.366347520993927,1,1,1,"Tom40"
"Mgstl",0.00103361051515275,-0.333168984994452,1,1,1,"Mgstl"
"CG33978",0.00103652868781508,0.449762110005614,1,1,1,"CG33978"
"mirr",0.00103791408643675,0.410734303592744,1,1,1,"mirr"
"Rpn13R",0.00104520817112421,-0.357861150038169,1,0.958,1,"Rpn13R"
"CG15629",0.00104583582603053,-0.316861067114271,0.625,0.875,1,"CG15629"
"RpS17",0.00104814907794765,-0.317475016081155,1,1,1,"RpS17"
"m-cup",0.00105420110673439,0.336949684617866,1,1,1,"m-cup"
"Dlg5",0.00106285474367052,-0.151857516888165,1,1,1,"Dlg5"
"RpS24",0.00106323057919415,-0.298157250772388,1,1,1,"RpS24"
"robo2",0.00107157946842475,-0.141879369292407,1,1,1,"robo2"
"CNMaR",0.00107245951698838,0.337104842319685,1,1,1,"CNMaR"
"iPLA2-VIA",0.00107284825081725,-0.26632264146168,1,1,1,"iPLA2-VIA"
"Ciz1",0.00107557508573129,-0.044631536881959,1,1,1,"Ciz1"
"ds",0.00107923036891609,-0.499497352309069,0.958,0.958,1,"ds"
"CG31007",0.00107926215637975,-0.334531253350928,1,1,1,"CG31007"
"CG8245",0.00109281634654523,0.354105809273412,1,1,1,"CG8245"
"CG5214",0.00109913591807193,0.382166032853778,1,1,1,"CG5214"
"CCHa2-R",0.00110821196617217,-0.323562984934882,1,1,1,"CCHa2-R"
"CG14480",0.00111582496465264,-0.309550406198012,1,1,1,"CG14480"
"lncRNA:CR43654",0.00112685305428237,-0.320002543035181,0.958,0.958,1,"lncRNA:CR43654"
"Yod1",0.00113481971064273,0.417171696873463,1,1,1,"Yod1"
"Nup153",0.00113543442341234,-0.06683189656205,1,1,1,"Nup153"
"TBC1D16",0.0011377695784407,0.362442525793201,1,1,1,"TBC1D16"
"Eno",0.00114394418183291,0.320527371883282,1,1,1,"Eno"
"Tret1-1",0.00114511143866101,0.469660613969622,1,1,1,"Tret1-1"
"CG1890",0.00114566011591234,-0.315048508994017,0.792,0.792,1,"CG1890"
"CG3703",0.00115071544783722,-0.280258831851617,1,1,1,"CG3703"
"nrm",0.0011659281253421,0.17695234108039,1,1,1,"nrm"
"nSyb",0.00117162412566689,0.204616992315488,1,1,1,"nSyb"
"fz2",0.00117172510231703,-0.0448288522463987,1,1,1,"fz2"
"CG3902",0.00117486933367896,-0.318890908708151,1,1,1,"CG3902"
"DCP2",0.00118225294007824,0.214171432610567,1,1,1,"DCP2"
"Rt1a{}6576",0.00118513158584799,-0.363119800934154,0.583,0.708,1,"Rt1a{}6576"
"erm",0.00118841466654878,-0.238855453746463,1,1,1,"erm"
"Crtc",0.00119315458084244,-0.0769525829278481,1,1,1,"Crtc"
"Lrch",0.00120309581762476,0.21564783019342,1,1,1,"Lrch"
"Debcl",0.00120896445951016,-0.432009247374333,0.917,0.917,1,"Debcl"
"mAChR-B",0.00121522710311319,-0.11135888449607,1,1,1,"mAChR-B"
"geko",0.00122788574996348,-0.22280917018804,0.208,0.667,1,"geko"
"CG34212",0.00123712519010882,-0.278864507352637,0,0.417,1,"CG34212"
"RhoGAP68F",0.00124055089326591,0.317928422928422,1,1,1,"RhoGAP68F"
"jus",0.00124110873404644,0.1908916239585,1,1,1,"jus"
"Nox",0.00124576978584385,-0.25512719455898,0.042,0.458,1,"Nox"
"Miga",0.00126272771671292,0.438332446513636,1,1,1,"Miga"
"CG2861",0.00126569323064504,-0.227845079282911,0.333,0.583,1,"CG2861"
"CG45075",0.00127292689541148,-0.216766752434795,1,1,1,"CG45075"
"CG9928",0.00128443031526814,-0.317134005985618,0.417,0.708,1,"CG9928"
"Dso1",0.00129483711340003,-0.326455154507176,0.625,0.833,1,"Dso1"
"Men-b",0.00129775130009877,0.297126213055471,1,1,1,"Men-b"
"Arpc2",0.00130667114509884,0.3450748624271,1,1,1,"Arpc2"
"Oamb",0.00130928147722631,0.239840055775495,1,1,1,"Oamb"
"Pitslre",0.00131157081708135,0.21534104192916,1,1,1,"Pitslre"
"Unc-76",0.00131472510959392,-0.0942235375341506,1,1,1,"Unc-76"
"CG1724",0.00132435411367709,-0.308493514357155,0.708,0.75,1,"CG1724"
"rooA{}1584",0.00132842604510924,-0.344195007650097,0.875,1,1,"rooA{}1584"
"CG31729",0.00132908636450693,0.297840195354947,1,1,1,"CG31729"
"R1A1{}582",0.00133206677380502,-0.359641897473618,0.917,1,1,"R1A1{}582"
"Top1",0.00134281191566259,-0.0967147257917713,1,1,1,"Top1"
"l(3)L1231",0.00134313260660982,0.20843720745887,1,1,1,"l(3)L1231"
"inaE",0.00134599988680383,-0.0622924181818458,1,1,1,"inaE"
"mRpL40",0.00136011842462842,-0.357728586480156,0.958,1,1,"mRpL40"
"unc-13",0.00136072275681608,0.200566389185608,1,1,1,"unc-13"
"Lis-1",0.00136557953019564,0.250606987209159,1,1,1,"Lis-1"
"Oseg2",0.00137038038046523,-0.305519197603963,0.458,0.75,1,"Oseg2"
"CG9933",0.00137227950340758,-0.325167083969334,0.958,1,1,"CG9933"
"Ass",0.00138677853588197,-0.243353858929272,0.125,0.458,1,"Ass"
"Cfp1",0.00138689314014817,-0.342552473864981,1,1,1,"Cfp1"
"lncRNA:CR45430",0.00138789770134974,-0.340127967136885,1,1,1,"lncRNA:CR45430"
"17.6{}6492",0.00139452840885328,-0.235282024581811,0.333,0.75,1,"17.6{}6492"
"invader2{}5057",0.00140644629155722,-0.29783069362163,1,1,1,"invader2{}5057"
"Sur",0.0014072222855166,0.376897518264911,1,1,1,"Sur"
"5-HT2B",0.00141417676963443,-0.126127196524806,1,1,1,"5-HT2B"
"rdgA",0.00141529026079369,-0.0759001585955259,1,1,1,"rdgA"
"CG44838",0.00142442426519345,-0.0625461534736003,1,1,1,"CG44838"
"l(3)02640",0.00142572721700022,0.346066746393909,1,1,1,"l(3)02640"
"beat-Vb",0.00143098793515066,0.285375054941291,1,1,1,"beat-Vb"
"sPLA2",0.00143923342381594,-0.287150756074903,0.583,0.792,1,"sPLA2"
"Cad87A",0.00143962725173293,-0.0936381045253741,1,1,1,"Cad87A"
"CG7322",0.00144101195972656,-0.292483940942919,0.583,0.792,1,"CG7322"
"dwg",0.00144110340352642,-0.350250073265401,1,1,1,"dwg"
"sgl",0.00144884702337614,-0.163689383502352,1,1,1,"sgl"
"CG9582",0.0014498219064649,-0.290842488605803,0.583,0.625,1,"CG9582"
"CG2269",0.00145892478184513,-0.0844407715447866,1,1,1,"CG2269"
"Upf1",0.00146545252590819,-0.275543941350364,1,1,1,"Upf1"
"Cul1",0.001467292283828,0.291553088583308,1,1,1,"Cul1"
"Gp210",0.00148338902222572,0.329381995343548,1,1,1,"Gp210"
"CG12594",0.0014861995404605,0.277750829395919,1,1,1,"CG12594"
"CG3556",0.00150171396406801,0.223395824185772,1,1,1,"CG3556"
"Mondo",0.00150918848311014,0.217598044948999,1,1,1,"Mondo"
"CG2004",0.001513545409095,0.402831679474392,0.917,0.667,1,"CG2004"
"lncRNA:CR45123",0.00152396781269119,-0.294307929353565,0.458,0.625,1,"lncRNA:CR45123"
"bigmax",0.00152797397047767,-0.336982773969732,1,1,1,"bigmax"
"Mvd",0.00152851833507337,0.424029485980909,0.958,0.875,1,"Mvd"
"ChT",0.00154087775268908,0.212274454817325,1,1,1,"ChT"
"NFAT",0.00154782802580888,0.171147744325884,1,1,1,"NFAT"
"CG33054",0.00154868727206071,0.374769605939457,1,1,1,"CG33054"
"MFS10",0.00154966057763873,-0.35146997928993,0.958,0.958,1,"MFS10"
"CG10417",0.00155318118547874,0.320914409428984,1,1,1,"CG10417"
"CG15385",0.00155469885080498,0.396931790178038,1,1,1,"CG15385"
"CG33958",0.00155879353838941,-0.361181515889447,1,1,1,"CG33958"
"INE-1{}3200",0.00156338167506146,0.254319353524997,0.917,0.25,1,"INE-1{}3200"
"CG17230",0.00156405008476696,-0.121219776983026,1,1,1,"CG17230"
"CG17224",0.0015714256268878,-0.323383036958211,0.667,0.875,1,"CG17224"
"Not3",0.00157569615624176,0.250509874149261,1,1,1,"Not3"
"Ziz",0.00157898658195537,0.224974533612183,1,1,1,"Ziz"
"atk",0.00158315202239245,-0.315054622158766,0.667,0.833,1,"atk"
"put",0.00158865280775606,0.319367500068497,1,1,1,"put"
"tud",0.00160921435983248,0.232326254597386,1,1,1,"tud"
"CG17760",0.00161401689678735,0.416427472320883,1,1,1,"CG17760"
"G9a",0.00162792511790274,-0.0786017510051098,1,1,1,"G9a"
"Sr-CI",0.0016303490654685,-0.300924835926839,0.292,0.667,1,"Sr-CI"
"RhoGDI",0.0016364978735037,0.315292416422367,1,1,1,"RhoGDI"
"Doa",0.00163696812203975,-0.0805349757732334,1,1,1,"Doa"
"CG3719",0.00164493728780848,-0.310165940963891,1,1,1,"CG3719"
"CG33947",0.00164804807802812,0.3700963279482,1,1,1,"CG33947"
"Su(dx)",0.00164906108712902,-0.134042920091515,1,1,1,"Su(dx)"
"Cog2",0.00165130366351259,0.413603464068107,1,0.917,1,"Cog2"
"CG43331",0.00165855791074957,-0.375091535184426,1,1,1,"CG43331"
"Bsg",0.00165869799153632,0.176702216849663,1,1,1,"Bsg"
"CG13928",0.00166242246052697,0.204746871559224,1,1,1,"CG13928"
"CG12659",0.0016776279002309,0.322833521126096,0.833,0.417,1,"CG12659"
"CG3328",0.00169217047106549,-0.308549223705513,1,1,1,"CG3328"
"kcc",0.00170391361348082,0.188880615037002,1,1,1,"kcc"
"sra",0.00170823167409881,0.277672049175461,1,1,1,"sra"
"RpL37A",0.00172540471048262,-0.28977742099252,1,1,1,"RpL37A"
"PPP4R2r",0.00173041174251323,-0.191938346027114,1,1,1,"PPP4R2r"
"Mlc-c",0.0017305438604347,0.311015557450828,1,1,1,"Mlc-c"
"fuss",0.00173060130979685,0.534668010077209,1,1,1,"fuss"
"Sirup",0.00173357485500388,-0.269139079702647,1,1,1,"Sirup"
"Argl",0.00173409548872642,-0.305368592635938,0.792,0.917,1,"Argl"
"CR31427",0.00173726671682793,-0.233038617896691,0.167,0.542,1,"CR31427"
"1360{}1503",0.001747620907976,0.401280375815595,0.958,0.833,1,"1360{}1503"
"RpS27",0.00175372348070163,-0.229267839187471,1,1,1,"RpS27"
"THADA",0.00175589929644838,-0.30438288004933,1,1,1,"THADA"
"Fer1HCH",0.00175923281678857,0.338886495590714,1,1,1,"Fer1HCH"
"alpha-Est2",0.00179272693213901,-0.262360984819956,0.333,0.667,1,"alpha-Est2"
"CG6628",0.00179433434173872,-0.362671500032841,1,1,1,"CG6628"
"CG4972",0.0017980664085227,0.411007649810478,1,0.958,1,"CG4972"
"Gasp",0.00179832580479756,-0.290160944874184,0.375,0.75,1,"Gasp"
"CG15473",0.00180086466664388,-0.247405477768398,0.417,0.625,1,"CG15473"
"Epp",0.00180938917631276,0.401474412316681,1,1,1,"Epp"
"Adgf-D",0.00182099439390473,-0.258629363290613,1,1,1,"Adgf-D"
"PIP5K59B",0.00184028879551975,-0.104587349908378,1,1,1,"PIP5K59B"
"Hsp70Bb",0.00184124280815552,0.497671280694148,1,1,1,"Hsp70Bb"
"Inx7",0.0018547285278316,-0.264054486340492,0.292,0.542,1,"Inx7"
"Tc1{}6596",0.00186902733960309,-0.214651795935684,0.333,0.583,1,"Tc1{}6596"
"CG5910",0.00188898342661826,-0.309194084877002,1,1,1,"CG5910"
"CG10428",0.00189119507299359,0.417035581197931,1,1,1,"CG10428"
"Df31",0.00189218495774639,0.286514076919296,1,1,1,"Df31"
"lncRNA:CR45758",0.00189266060164326,0.302723054139917,1,1,1,"lncRNA:CR45758"
"Pdf",0.00189512255196996,0.374248808093241,0.792,0.458,1,"Pdf"
"dpr11",0.00190213220984852,-0.0603586606841393,1,1,1,"dpr11"
"CG6908",0.00190354987865323,-0.351629837800679,0.958,0.875,1,"CG6908"
"spab",0.00190835646218565,0.352573861604642,1,1,1,"spab"
"fzo",0.00191016959928766,-0.330844054938044,1,1,1,"fzo"
"nonA-l",0.00191073572677999,0.30999615632116,1,1,1,"nonA-l"
"ATPsynC",0.00191394880714161,0.256882158652665,1,1,1,"ATPsynC"
"CG8578",0.00191687486961945,0.325323502117698,1,1,1,"CG8578"
"tnc",0.00192179284316811,-0.199848731219484,1,1,1,"tnc"
"dsb",0.00192380537144251,-1.1524085079933,0.75,1,1,"dsb"
"CG4168",0.0019312280092782,-0.0702447395957415,1,1,1,"CG4168"
"Vha100-2",0.001935613024827,-0.379904549638344,1,1,1,"Vha100-2"
"Xpac",0.00193801410974743,-0.315197171474292,0.708,0.792,1,"Xpac"
"SLC22A",0.00194550947891479,-0.301935867785894,1,1,1,"SLC22A"
"Ppa",0.00196665627809338,0.271827337965785,1,1,1,"Ppa"
"p23",0.00196885321687265,-0.225197716959638,1,1,1,"p23"
"Gycalpha99B",0.00197189978909718,-0.146690726121933,1,1,1,"Gycalpha99B"
"Rb97D",0.00197349672047886,0.319293128728647,1,1,1,"Rb97D"
"Tsp42Ek",0.00197633928242228,0.399797183396987,1,1,1,"Tsp42Ek"
"CG2790",0.00197948354996814,-0.238602623701476,1,1,1,"CG2790"
"g",0.0019913825011935,-0.0999438782559362,1,1,1,"g"
"heix",0.00199332269091824,0.346845521037429,1,1,1,"heix"
"nrv2",0.00199533494100953,0.229299444521421,1,1,1,"nrv2"
"abd-A",0.0019960961445812,-0.240271745003588,0.125,0.5,1,"abd-A"
"nudE",0.00199980659871982,0.28821232946447,1,1,1,"nudE"
"Hrb27C",0.00200651831502881,0.203704134564814,1,1,1,"Hrb27C"
"Reps",0.00203278157422659,0.361322599037248,1,1,1,"Reps"
"prd1",0.00203778192209098,0.288188418066335,1,1,1,"prd1"
"lncRNA:CR43126",0.00203792587320674,0.395511336278044,1,1,1,"lncRNA:CR43126"
"mtrm",0.00203805190726308,0.313491051383242,0.958,0.417,1,"mtrm"
"Ppt1",0.00204980387771369,0.405593563610796,1,0.792,1,"Ppt1"
"RpS11",0.00206107664024869,-0.213705381080127,1,1,1,"RpS11"
"FoxK",0.00206762412288342,-0.146234722944055,1,1,1,"FoxK"
"CG46244",0.00208313369202388,0.358931792511937,1,1,1,"CG46244"
"Pits",0.00208590819637251,-0.0785365972897372,1,1,1,"Pits"
"CG7220",0.00211361915274413,-0.12949729294094,1,1,1,"CG7220"
"elav",0.00211529855658091,-0.022670591293775,1,1,1,"elav"
"UQCR-11",0.00211991460543011,0.344355416435962,1,1,1,"UQCR-11"
"alpha-Est3",0.00213340922131852,-0.286012146313503,0.583,0.708,1,"alpha-Est3"
"RpL27",0.00213667803060451,-0.299141334076008,1,1,1,"RpL27"
"Uhg1",0.00214630954193872,-0.219444318743124,1,1,1,"Uhg1"
"CG4375",0.00218246732726968,-0.346806819297031,1,1,1,"CG4375"
"CoRest",0.00220008196509087,-0.0961673441788474,1,1,1,"CoRest"
"CG17768",0.00220048666354123,0.357210750139203,1,1,1,"CG17768"
"micropia{}1338",0.00220779404446613,0.360116297719093,0.875,0.667,1,"micropia{}1338"
"Cad99C",0.00222616325577815,-0.265429014689698,0.417,0.708,1,"Cad99C"
"CG7966",0.00222748912905821,-0.297034794292689,0.958,0.958,1,"CG7966"
"KdelR",0.00223304139111332,0.366980682247132,1,1,1,"KdelR"
"Tpt",0.00223852421211377,0.377086586917995,1,1,1,"Tpt"
"CG12868",0.00225152833179942,0.37934317814933,0.917,0.625,1,"CG12868"
"Syt14",0.00225469413783549,0.321740894678887,1,1,1,"Syt14"
"SF2",0.00225494262716619,-0.174829369667051,1,1,1,"SF2"
"CG4393",0.00226650506492386,0.260009479348453,1,1,1,"CG4393"
"asRNA:CR45481",0.0022730046802313,-0.221238878237729,0.167,0.542,1,"asRNA:CR45481"
"Ada2b",0.00228081913413228,0.348851431524994,1,1,1,"Ada2b"
"CG8547",0.00228384766614034,-0.290110110395985,1,1,1,"CG8547"
"CG16798",0.0022914556921779,-0.311564212885016,1,1,1,"CG16798"
"RpL14",0.00229707455079622,-0.290056132500179,1,1,1,"RpL14"
"SppL",0.00232434246745383,0.269734252066342,1,1,1,"SppL"
"BomT2",0.00232715120645548,-0.259099617112315,0.042,0.417,1,"BomT2"
"PAPLA1",0.00232776339876219,-0.104912797435861,1,1,1,"PAPLA1"
"btl",0.00232818516571184,-0.350122792136887,0.958,0.917,1,"btl"
"CG32112",0.00233893450707382,0.357228423659218,1,1,1,"CG32112"
"Drgx",0.00233986001354253,0.252943330341391,1,1,1,"Drgx"
"Exn",0.00234805753501574,0.244314405287498,1,1,1,"Exn"
"Tango6",0.0023551718798527,0.407840181695719,1,0.958,1,"Tango6"
"CG4294",0.00235918649057846,0.204337293875694,1,1,1,"CG4294"
"MED18",0.00236725733519561,0.361501216032843,0.917,0.5,1,"MED18"
"CG16989",0.00237233102447261,-0.296796433465953,1,1,1,"CG16989"
"regucalcin",0.00239446440291631,-0.31065037153405,1,1,1,"regucalcin"
"CG43736",0.0023974571726979,0.188461247738535,1,1,1,"CG43736"
"RpS15Aa",0.00240029685856304,-0.248697283009577,1,1,1,"RpS15Aa"
"exp",0.00240123619054797,-0.231063588468662,0.333,0.625,1,"exp"
"Grip84",0.00240202223032327,0.381498363573283,1,1,1,"Grip84"
"Hsp68",0.00241646368860906,0.52397773243025,1,0.875,1,"Hsp68"
"CG7884",0.00242102001452401,-0.215008390005877,0.083,0.5,1,"CG7884"
"beat-Ib",0.00242517066200162,0.223252707389122,1,1,1,"beat-Ib"
"CG42514",0.00243273525368278,0.35268284148096,1,1,1,"CG42514"
"Pka-C1",0.0024455525765023,0.195107530444054,1,1,1,"Pka-C1"
"jp",0.00244745937730547,0.196785855575461,1,1,1,"jp"
"CG10132",0.00244883322717017,-0.12347635995717,1,1,1,"CG10132"
"CG9849",0.00245173186193714,0.374279125113585,1,0.958,1,"CG9849"
"Rho1",0.00247241709574872,-0.109964307048745,1,1,1,"Rho1"
"HisRS",0.00248148260926953,-0.2112334278951,1,1,1,"HisRS"
"CG34376",0.00248251797161111,-0.185902727926554,1,1,1,"CG34376"
"caup",0.00248449889281128,0.412904547302249,1,1,1,"caup"
"CG32533",0.00248656043779698,-0.310362479514898,1,1,1,"CG32533"
"invader2{}6540",0.00250813721067026,-0.364500183291592,0.875,0.917,1,"invader2{}6540"
"laza",0.00252168374472713,-0.23181631430898,1,1,1,"laza"
"Ugt35E1",0.0025247891438318,-0.318236013522609,0.958,0.917,1,"Ugt35E1"
"nrv1",0.00254261436393598,-0.335544813521135,0.917,0.917,1,"nrv1"
"Naprt",0.00255815420616116,0.269247611613882,1,1,1,"Naprt"
"lncRNA:CR43807",0.00256730708994354,-0.365341305667531,0.292,0.5,1,"lncRNA:CR43807"
"hb",0.00257900032095977,0.39630960788795,1,1,1,"hb"
"M6",0.00258245773940424,0.338201801040239,1,1,1,"M6"
"CG10654",0.00258755554400123,0.367163337405017,1,1,1,"CG10654"
"INE-1{}4837",0.00258969679468165,0.342811816654476,0.917,0.417,1,"INE-1{}4837"
"Alh",0.00259271000276405,-0.120923654332594,1,1,1,"Alh"
"nAChRalpha7",0.00261353170639864,0.238717211679262,1,1,1,"nAChRalpha7"
"412{}165",0.00262385470010438,-0.305910492589379,0.792,0.958,1,"412{}165"
"rnh1",0.00262815937890107,-0.314644362577589,0.958,0.958,1,"rnh1"
"CG1513",0.00263081581325696,-0.103603665595068,1,1,1,"CG1513"
"CG15249",0.00266090679980015,-0.236419346063107,0.042,0.458,1,"CG15249"
"lov",0.00266460065665381,-0.177703859887541,1,1,1,"lov"
"jub",0.00267098014013321,-0.158447204966946,1,1,1,"jub"
"Tusp",0.00268791377210574,-0.075526528915344,1,1,1,"Tusp"
"Hsc70-4",0.00269178301395331,0.29899945492604,1,1,1,"Hsc70-4"
"CG3740",0.00269878994452128,0.447399865919116,1,0.917,1,"CG3740"
"Chc",0.00270169362120634,0.284482938994121,1,1,1,"Chc"
"CG6409",0.00270198107088012,-0.25592583105502,0.25,0.458,1,"CG6409"
"Fnta",0.00270867510738416,0.400420580779825,0.958,0.958,1,"Fnta"
"Ac78C",0.0027178338019392,-0.149935229604994,1,1,1,"Ac78C"
"CG45080",0.00272454316820535,-0.350078072588972,0,0.458,1,"CG45080"
"SNF4Agamma",0.00275378252049698,0.165684406240862,1,1,1,"SNF4Agamma"
"CG32195",0.00275567067879624,0.37820543089569,1,1,1,"CG32195"
"Drip",0.00275679022343497,-0.835749929441139,0.708,0.875,1,"Drip"
"CG31635",0.00277577017063613,0.198503356806844,1,1,1,"CG31635"
"S{}533",0.00277958795175637,0.255598504472269,0.75,0.167,1,"S{}533"
"Wdr59",0.0027814103388941,0.371959223291626,1,1,1,"Wdr59"
"CG10638",0.00278704992668514,0.401224898125512,1,1,1,"CG10638"
"CG3262",0.00278859297391466,0.284297905558246,1,1,1,"CG3262"
"CG8112",0.0027957106999627,-0.288554689510058,1,1,1,"CG8112"
"PyK",0.00280336876789844,0.280567894952537,1,1,1,"PyK"
"lncRNA:CR42721",0.00280544774801983,0.446775714478014,1,1,1,"lncRNA:CR42721"
"Hnf4",0.0028083314719711,0.215663426849208,1,1,1,"Hnf4"
"Opa1",0.00281746144951235,-0.136526763605976,1,1,1,"Opa1"
"klar",0.00287129263114205,-0.0275159251962829,1,1,1,"klar"
"CG7378",0.00287288534967828,-0.110740421503819,1,1,1,"CG7378"
"lncRNA:CR45919",0.00290535489356958,0.272952883253233,1,1,1,"lncRNA:CR45919"
"CG11811",0.00291139530250912,0.381022244586361,1,1,1,"CG11811"
"CG32091",0.00291536674910308,-0.352881352073456,1,1,1,"CG32091"
"bowl",0.00291810736359849,-0.337018710578328,1,0.917,1,"bowl"
"Myo61F",0.00291914622539874,-0.25088386652347,0.542,0.667,1,"Myo61F"
"RanBP3",0.0029216669166125,-0.324164656613292,1,1,1,"RanBP3"
"msl-2",0.00292593602077292,-0.213960396108032,1,1,1,"msl-2"
"CG4593",0.00292991125959326,-0.351306535073938,0.875,0.958,1,"CG4593"
"toe",0.00293409531572238,-0.236961135385237,0.125,0.417,1,"toe"
"Gle1",0.00293493951947498,0.404138386092336,1,1,1,"Gle1"
"Ugt301D1",0.0029528616069089,0.398183140332041,1,0.917,1,"Ugt301D1"
"grim",0.00296438540471527,0.363209844968766,1,0.75,1,"grim"
